Country,Company Name,Address,Contact,Website
Canada,Houle Electric Limited,"4240 Glanford Avenue, V8Z 0A1 Victoria BC","technology@houle.ca,604-434-2681",https://www.control4.com/dealer/houleelectriclimited2-v8z0a1/victoria-bc/
Canada,Homex,8 Meadow Way T4C 1N1 Cochrane AB,"info@homex.ca,403-851-0112",https://www.control4.com/dealer/homex1-t4c1n1/cochrane-ab/
Canada,Home Theater Excellence,257 Freelton Rd. L0R 1K0 Freelton ON,"doug@hometheatreexcellence.com,905-690-1162",https://www.control4.com/dealer/hometheaterexcellence3-l0r1k0/freelton-on/
Canada,Home Theater Installs Ltd.,10718 180 st T5S 2J6 Edmonton AB,"chad.hti@gmail.com,780-887-1756",https://www.control4.com/dealer/hometheaterinstallsltd2-t5s2j6/edmonton-ab/
Canada,Home Theatre Solutions Corp.,8313 Argyll Road T6C4B2 Edmonton AB,"jeff@hometheatresolutions.ca,780-439-2004",https://www.control4.com/dealer/hometheatresolutionscorp2-t6c4b2/edmonton-ab/
Canada,Home Tech Electronics,1 Goodmark Place Unit 9 M9W 6M1 Toronto ON,"carlo@hometechelectronics.ca,416-809-8397",https://www.control4.com/dealer/hometechelectronics2-m9w6m1/toronto-on/
Canada,Home Logix,106 Wigle Ave. Unit 3 N9Y 1V1 Kingsville ON,"dave@savery.ca,519-733-0101",https://www.control4.com/dealer/homelogix1-n9y1v1/kingsville-on/
Canada,Home Guru Inc,8 Bonnacord Drive M3H 3G5 Toronto ON,"info@asktheguru.ca,877-249-4566",https://www.control4.com/dealer/homeguruinc2-m3h3g5/toronto-on/
Canada,"Home C.E.O. Solutions, Inc",2 Jessie Crescent L0G 1V0 Sharon ON,"jeff@homeceosolutions.com,905-478-8902",https://www.control4.com/dealer/homeceosolutionsinc1-l0g1v0/sharon-on/
Canada,Home Automatix Inc.,75 Nabob Crescent M1B 2Z1 Toronto ON,"navid@homeautomatix.com,647-667-4663",https://www.control4.com/dealer/homeautomatixinc7-m1b2z1/toronto-on/
Canada,Hat Smart Homes,628 Stark Way SE T1B 4P7 Medicine Hat AB,"paul@hatsmarthomes.com,403-977-7699",https://www.control4.com/dealer/hatsmarthomes3-t1b4p7/medicinehat-ab/
Canada,HESTIA CORP.,PH5-330 Highway 7 East L4B 3P8 Richmond Hill ON,"info@hestiacorp.com,647 539-3344",https://www.control4.com/dealer/hestiacorp2-l4b3p8/richmondhill-on/
Canada,H.P. Electro Clinic,Buzz 15 105-33090 George Ferguson Way V2S 6Y2 Abbotsford BC,"howardf@rocksolidav.ca,604-614-6450",https://www.control4.com/dealer/hpelectroclinic2-v2s6y2/abbotsford-bc/
Canada,Graziano Consulting Inc.,2250 Kean Hill Dr. L0P 1J0 Moffat ON,"info@gcinetwork.ca,416-427-9696",https://www.control4.com/dealer/grazianoconsultinginc1-l0p1j0/moffat-on/
Canada,Gogan Integrated Systems,76 Village Gate Drive L6C 1V7 Markham ON,"goganintegrated@rogers.com,416-994-9484",https://www.control4.com/dealer/goganintegratedsystems1-l6c1v7/markham-on/
Canada,Grand Alarms Ltd.,9000 Keele St. Unit 12 L4K 0B3 Concord ON,"jeanpaul@212.ca,416-657-2100",https://www.control4.com/dealer/grandalarmsltd1-l4k0b3/concord-on/
Canada,GiCor Home Technologies Inc.,"106, 1409 Edmonton Trail NE T2E 3K8 Calgary AB","ocght@gicor.com,403-242-9948",https://www.control4.com/dealer/gicorhometechnologiesinc1-t2e3k8/calgary-ab/
Canada,Georgian Audio Video,"15 Balsam St., Unit 3 L9Y 5H6 Collingwood ON","Control4@georgianaudiovideo.com,705-445-1118",https://www.control4.com/dealer/georgianaudiovideo1-l9y5h6/collingwood-on/
Canada,"Garibaldi Security Systems, LTD",1005 Sunrise Place V0N 1T0 Garibaldi Highlands BC,"garibaldisecurity@telus.net,604-815-1432",https://www.control4.com/dealer/garibaldisecuritysystemsltd1-v0n1t0/garibaldihighlands-bc/
Canada,Fox Security & Automation,543 Pine Ridge Rd. L1W 2M6 Pickering ON,"info@foxsecuritysystems.com,416-266-0872",http://www.foxsecuritysystems.com
Canada,Forward Automation Inc.,151 Brunel Road Unit 29 L4Z 2H6 Mississauga ON,"orders@forwardautomation.ca,647-439-7988",https://www.control4.com/dealer/forwardautomationinc1-m6m1y3/toronto-on/
Canada,FleetControl FleetSecur,750 Notre-Dame J0K 1A0 Berthierville QC,"admin@fleetinfo.info,855-836-4877",https://www.control4.com/dealer/fleetcontrolfleetsecur1-j0k1a0/berthierville-qc/
Canada,"Exact Audio Video, Inc","940 rue Michelin, Suite 8 H7L 5C1 Laval QC","robert@exactav.ca,450-629-8405",https://www.control4.com/dealer/exactaudiovideoinc1-h7l5c1/laval-qc/
Canada,Extreme Electronics,121 – 17th Street North R7A 1G6 Brandon MB,"gm@extremeelectronics.ca,204-728-7743",https://www.control4.com/dealer/extremeelectronics4-r7a1g6/brandon-mb/
Canada,Forest Hill Technologies,1157 Forest Hill Court L1K 2K9 Oshawa ON,"richard.hines@sympatico.ca,905-999-0229",https://www.control4.com/dealer/foresthilltechnologies1-l1k2k9/oshawa-on/
Vietnam,Nam Long Audio Visual Co. Ltd.,"4th floor, Block A3, ECOLIFE CAPITOL building, 58 To Huu street - Trung Van ward - Nam Tu Liem dist. 100000 Hanoi","quocdung@namlongco.vn,+84 4 35569765",https://www.control4.com/dealer/namlongaudiovisualcoltd5/hanoi-vn/
Vietnam,Home Flow Joint Stock Company,"63/4 Phan Tay Ho, Ward 7, Phu Nhuan District 700000 Ho Chi Minh City","van.le@homeflow.vn,+84 1800 7027",https://www.control4.com/dealer/homeflowjointstockcompany1/hochiminhcity-vn/
Vietnam,HOME FLOW JOINT STOCK COMPANY,"B12-B13, 5Floor, 132 Ben Van Don, Ward 6, District 4 700000 Ho Chi Minh City","van.le@homeflow.vn,+84 1800 7027",https://www.control4.com/dealer/homeflowjointstockcompany2/hochiminhcity-vn/
Canada,Epic Audio Video Unlimited,44 Dracup Ave S3N 3W1 Yorton SK,"cparsons@sasktel.net,306-782-4777",https://www.control4.com/dealer/epicaudiovideounlimited2-s3n3w1/yorton-sk/
Canada,Encore Security and Automation Inc.,Unit 108-11180 Coppersmith Place V7A 5G8 Richmond BC,"administration@encoresecurity.ca,778-883-0820",https://www.control4.com/dealer/encoresecurityandautomationinc2-v7a5g8/richmond-bc/
Canada,Encompass Home Automation Inc,73 Ridgebrook Close T8A-6L9 Sherwood Park AB,"marty@encompassinc.net,780-975-9664",https://www.control4.com/dealer/encompasshomeautomationinc2-t8a6l9/sherwoodpark-ab/
Canada,Elitronic Audio-video et Domotique,2600 Boul Matte J4Y 2P6 Brossard QC,"info@elitronic.ca,514-370-5607",https://www.control4.com/dealer/elitronicaudiovideoetdomotique6-j4y2p3/brossard-qc/
Canada,Electronique LTS Inc.,150 Avenue Belzile G5L 3E4 Rimouski QC,"rimouski@sonxplus.com,418-723-2039",https://www.control4.com/dealer/electroniqueltsinc2-g5l3e4/rimouski-qc/
Canada,Element Automation,13 Mission Avenue T8N 1H6 St Albert AB,"sales@elementautomation.ca,780-458-7797",https://www.control4.com/dealer/elementautomation3-t8n1h6/stalbert-ab/
Canada,Echo Audio Video Unlimited,11101-100 St. T8V 2N2 Grande Prairie AB,"jeff_yawney@avu.ca,780-538-1333",https://www.control4.com/dealer/echoaudiovideounlimited1-t8v2n2/grandeprairie-ab/
Canada,East Hamilton Radio Limited,1325 Barton St E L8H 2W2 Hamilton ON,"rbragdon@easthamiltonradio.on.ca,905-549-3581",https://www.control4.com/dealer/easthamiltonradiolimited2-l8h2w2/hamilton-on/
Canada,EFX Systems Ltd.,14 Rothsay rd. L3T 3J7 Markham ON,"shane@efxsystems.ca,416-728-0702",https://www.control4.com/dealer/efxsystemsltd2-l3t3j7/markham-on/
Canada,Dytronix,30 Via Renzo Dr. Unit 2 L4S 0B8 Richmond Hill ON,"Sales@Dytronix.com,905-224-4996",https://www.control4.com/dealer/dytronix2-l4s0b8/richmondhill-on/
Canada,Dynamic Home Technologies,829 Norwest Road Suite 702 K7P 2N3 Kingston ON,"cbryant@dynamichometechnologies.ca,647-895-3657",https://www.control4.com/dealer/dynamichometechnologies6-k7p2n3/kingston-on/
Canada,Dr Watts Smart Home & Security,"101, 303a Larch Close T4E 1B4 Red Deer County AB","leo@drwatts.ca,403-347-6278",https://www.control4.com/dealer/drwattSSmarthomesecurity2-t4e1b4/reddeercounty-ab/
Canada,Domotique Alarme Tremblant inc.,1384 rue Labelle J8E 2N5 Mont-Tremblant QC,"sebastien.dat@gmail.com,819-425-2550",https://www.control4.com/dealer/domotiquealarmetremblantinc1-j8e2n5/monttremblant-qc/
Canada,Domoticka Inc.,13 Blackshire Circle K2J 5L8 Nepean ON,"info@domoticka.com,613-799-2231",https://www.control4.com/dealer/domotickainc1-k2j5l8/nepean-on/
Canada,Divertissima Inc.,"116, rue des colibris, J7V 0J8 Îlle-Perrott QC","divertissima@gmail.com,514-893-6671",https://www.control4.com/dealer/divertissimainc2-j7v0j8/lleperrott-qc/
Canada,Dimension Smart Homes,4921 Westbrooke Rd. T4M 0K7 Blackfalds AB,"steven@dimensionsmarthomes.ca,403-597-1640",https://www.control4.com/dealer/dimensionaudio1-t0m0j0/blackfalds-ab/
Canada,Digital Valley Entertainment,#10-22935 Lougheed Hwy. V2X 2W1 Maple Ridge BC,"richard@digitalvalleyent.com,604-307-7415",https://www.control4.com/dealer/digitalvalleyentertainment1-v2x2w1/mapleridge-bc/
Canada,"Digital Homes Canada, Inc",43 Edgeridge Circle NW T3A 6J1 Calgary AB,"sales@digitalhomes.ca,403-239-0003",https://www.control4.com/dealer/digitalhomescanadainc1-t3a6j1/calgary-ab/
Canada,"Digital Homes Canada, Inc",4596 Purcell Dr. V0B 1L2 Fairmont Hot Springs BC,"sales@digitalhomes.ca,403-239-0003",https://www.control4.com/dealer/digitalhomescanadainc2-v0b1l2/fairmonthotsprings-bc/
Canada,Dependable Home Integration,604 Sheraton Rd L7L 4B4 Burlington ON,"jason@smarthomelifestyle.ca,905-808-8742",https://www.control4.com/dealer/dependablehomeintegration1-l7l4b4/burlington-on/
Canada,Data-4 Integrated Systems Inc.,3765 19th Street N.E. T2E 6S8 Calgary AB,"craig@data-4.com,403-265-6863",https://www.control4.com/dealer/data4integratedsystemsinc1-t2e6s8/calgary-ab/
Canada,Definitive Systems Inc.,101-1865 Dilworth Drive V1Y9T1 Kelowna BC,"sales@definitivesystems.ca,587-997-6168",https://www.control4.com/dealer/definitivesystemsinc2-v1y9t1/kelowna-bc/
Canada,Data Cabling Communications LTD,245 Second Line W. P6C 6C5 Sault Ste. Marie ON,"pierre@dccommunications.ca,705-575-3282",https://www.control4.com/dealer/datacablingcommunicationsltd2-p6c6c5/saultstemarie-on/
Canada,Custom Sound and Vision,"1365 Mid-Way Blvd, Unit 11 L5T 2J5 Mississauga ON","carmine@customsoundandvision.ca,905-564-3600",https://www.control4.com/dealer/customsoundandvision2-l5t2j5/mississauga-on/
Canada,Custom Home Sound and Automation,Unit 7-2390 Wyecroft Rd L6L 6M8 Oakville ON,"vic@customhomeautomation.ca,905-849-5544",https://www.control4.com/dealer/customhomesoundandautomation2-l6l6m8/oakville-on/
Canada,Custom Home Electronics Ltd,615 Culler Mews L3X 1V8 Newmarket ON,"doug@pdkgroup.ca,416-346-4200",https://www.control4.com/dealer/customhomeelectronicsltd1-l3x1v8/newmarket-on/
Canada,Connexions Son Image Inc,2736 rue de l'alcove J1R 0E7 sherbrooke QC,"connexionssonimage@live.ca,819-212-8636",https://www.control4.com/dealer/connexionssonimageinc4-j1r0e7/sherbrooke-qc/
Canada,Connexion Audio Video Inc.,"1528 Mazurette, H4N 1H2 Montreal QC","pb@connexionav.com,514-948-2547",https://www.control4.com/dealer/connexionaudiovideoinc3-h4n1h2/montreal-qc/
Canada,ConnectIT IT & Home Audio Services,33 Jasmine Court S6J 1K3 Moose Jaw SK,"bcapili@connectitall.ca,306-690-8895",https://www.control4.com/dealer/connectitithomeaudioservices2-s6j1k3/moosejaw-sk/
Canada,Concept Home Theatre Networks,"1275 Humber Place, Suite 800 K1B 3W2 Ottawa ON","bill@conceptht.com,613-746-6663",https://www.control4.com/dealer/concepthometheatrenetworks1-k1b3w2/ottawa-on/
Canada,"CombiPlex Design, Inc",613 Rue De St - Jovite J8E 2Z9 Mont - Tremblant QC,"mark@combitech.ca,819-686-5512",https://www.control4.com/dealer/combiplexdesigninc1-j8e2z9/monttremblant-qc/
Canada,Comwest Electrical & Media Contracting,6661 Kitchener Street V5B-2J7 Burnaby BC,"vasco@comwestcanada.com,604-318-5923",https://www.control4.com/dealer/comwestelectricalmediacontracting2-v5b2j7/burnaby-bc/
Canada,Collins Electric Inc.,#5 1010 Shearme Rd. V0R 1M0 Coombs BC,"theheadmedd@hotmail.com,250-752-6665",https://www.control4.com/dealer/collinselectricinc1-v0r1m0/coombs-bc/
Canada,Cloud 9 AV,10 Canvarco Rd Unit 53F M4G 1L3 Toronto ON,"Jeff@cloud9av.com,416-425-2422",https://www.control4.com/dealer/cloud9av2-m4g1l3/toronto-on/
Canada,Cinergy Home Theatre & Automation,224 Cranarch Circle SE T3M 1L1 Calgary AB,"russ@cinergy.ca,403-837-3010",https://www.control4.com/dealer/cinergyhometheatreautomation3-t3m1l1/calgary-ab/
Canada,Cinema Systems Corp.,1 Woodfield Road Unit 1039 M4L 2W1 Toronto ON,"morgan@cinemasystems.ca,416-816-1451",https://www.control4.com/dealer/cinemasystemscorp2-m4e1g3/toronto-on/
Canada,Centre Hi Fi,217 rue Principal Est J8C 1k5 St-Agathe-des-Monts QC,"sroberts@cig-sa.com,819-323-3737",https://www.control4.com/dealer/centrehifi1-j8c1k5/stagathedesmonts-qc/
Canada,Centre De Communication Tech,226 Main East K6A 1A5 Hawkesbury ON,"patrick@centre-tech.ca,613-632-1267",https://www.control4.com/dealer/centredecommunicationtech1-k6a1a5/hawkesbury-on/
Canada,Canada Smart Place,"391 Steelcase Rd. West., Unit 24 L3R 3V9 Markham ON","h.mirzaei@smartplace.ca,905-370-2188",https://www.control4.com/dealer/canadasmartplace2-l3r3v9/markham-on/
Canada,"Central Distributors, LTD",350 Des Erables H8S 2P9 Lachine QC,"daniel.gorjan@central.ca,514-364-4980",https://www.control4.com/dealer/centraldistributorsltd1-h8s2p9/lachine-qc/
Canada,Cactus Audio Video Unlimited,1216- 2nd Street W T1R 0V5 Brook AB,"jfalkenberg@thecactusgroup.net,403-362-4862",https://www.control4.com/dealer/cactusaudiovideounlimited1-t1r0v5/brook-ab/
Canada,CMN Electrical Systems LTD,11212- 178 Street T5S 1P2 Edmonton AB,"nick@cmnelectrical.com,780-487-9458",https://www.control4.com/dealer/cmnelectricalsystemsltd1-t5s1p2/edmonton-ab/
Canada,Burco Electrical Contractors,844 47th Street East S7K 0X4 Saskatoon SK,"bryanburnett@burcoelectric.com,306-291-2230",https://www.control4.com/dealer/burcoelectricalcontractors2-s7k0x4/saskatoon-sk/
Canada,Bright Home Systems Ltd.,248 Walden Parade SE T2X 2A6 Calgary AB,"geoff@brightsystems.ca,403-880-4603",https://www.control4.com/dealer/brighthomesystemsltd2-t2x2a6/calgary-ab/
Canada,Brentview Electronics Ltd.,554 Mt. Pleasant Rd. M4S 2M6 Toronto ON,"steve@brentview.com,416-487-1178",https://www.control4.com/dealer/brentviewelectronicsltd2-m4s2m6/toronto-on/
Canada,Bloom Automation Corp,2706-2230 Lake Shore Blvd W M8V 0B2 Etobicoke ON,"info@1bloom.com,416-749-2590",https://www.control4.com/dealer/bloomautomationcorp2-m8v0b2/etobicoke-on/
Canada,Bianco's Supercenter,1224 Kingsway P3A 4R8 Sudbury ON,"miker@biancos.com,705-560-5063",https://www.control4.com/dealer/biancossupercenter2-p3a4r8/sudbury-on/
Canada,BellTech Electric,1092 Cloverdale Ave V8X 2T9 Victoria BC,"van@belltech.ca,250-360-2233",https://www.control4.com/dealer/belltechelectric2-v8x2t9/victoria-bc/
Canada,Bedirect Inc.,640 Boul. Industriel Suit 103 J3B 7X4 St-Jean-sur Richelieu QC,"jdesgagne@bedirect.ca,514-357-6936",https://www.control4.com/dealer/bedirectinc2-j3b7x4/stjeansurrichelieu-qc/
Canada,Bax Audio Video Inc.,570 Huron Street N5A 5T9 Stratford ON,"spstratford@sympatico.ca,519-273-7222",https://www.control4.com/dealer/baxaudiovideoinc1-n5a5t9/stratford-on/
Canada,Avas and Concepts,390 Edgeley Blvd. Unit #10 L4K 3Z6 Concord ON,"info@avasandconcepts.com,416-800-6714",https://www.control4.com/dealer/avasandconcepts2-l4k3z6/concord-on/
Canada,Avante Security Inc.,1959 Leslie St. M3B 2M3 Toronto ON,"apoverennyi@avantesecurity.com,416-923-6984",https://www.control4.com/dealer/avantesecurityinc2-m3b2m3/toronto-on/
Canada,Avant-Garde Automation Inc.,1220 rue de Beauharnois H4N 1J5 Montrea QC,"adam@avgam.com,514-893-8937",https://www.control4.com/dealer/avantgardeautomationinc1-h9a3g2/dollarddesormeaux-qc/
Canada,Automation Design Group,325b Dalesford Road M8Y 1G8 Toronto ON,"brian.longhurst@rogers.com,416-805-6148",https://www.control4.com/dealer/automationdesigngroup1-m8y1g8/toronto-on/
Canada,Automated Living Solutions-AB,13073-156 St. NW T5V 0A2 Edmonton AB,"mario@automatedlivingsolutions.ca,780-482-4223",https://www.control4.com/dealer/automatedlivingsolutionsab2-t5v0a2/edmonton-ab/
Canada,Automated Lifestyle,304 Wright Avenue M6R 1L9 Toronto ON,"admin@alstyle.ca,416-910-1563",https://www.control4.com/dealer/automatedlifestyle1-m6r1l9/toronto-on/
Canada,Auto Mate,1038 Cherrygrove dr N6K 5B3 London ON,"support@cartmods.com,434-363-3434",https://www.control4.com/dealer/automate2-n6k5b3/london-on/
Canada,Audiolines Integrated Systems,7426B Conway Avenue V5E 2P8 Burnaby BC,"victor@audiolines.ca,604-421-1060",https://www.control4.com/dealer/audiolinesintegratedsystems2-v5e2p8/burnaby-bc/
Canada,Audio Video Artisans,321 34 AVE NW T2K 5Y8 Calgary AB,"tdaraseng@audiovideoartisans.com,403-891-3885",https://www.control4.com/dealer/audiovideoartisans2-t2k5y8/calgary-ab/
Canada,Audio Integrations A Division of Triple A Electric LTD,6209-46 St T4N 6Z1 Red Deer AB,"sales@audiointegrations.ca,403-346-6156",https://www.control4.com/dealer/audiointegrationsadivisionoftripleaelectricltd2-t4n6z1/reddeer-ab/
Canada,"Audio Experts, Inc. DBA Experts AVU",3810 48 Ave Unit #1 T4V 3Z8 Camrose AB,"lance_ordze@avu.ca,780-672-2225",https://www.control4.com/dealer/audioexpertsincdbaexpertsavu1-t4v3z8/camrose-ab/
Canada,Audio Dezigns,10112 Centennial Dr T9H 1Y4 Fort McMurray AB,"audiodezigns00@gmail.com,780-715-2266",https://www.control4.com/dealer/audiodezigns2-t9h1y4/fortmcmurray-ab/
Canada,Atlas Audio Video Unlimited,966 Yates St. V8V 3M2 Victoria BC,"william_hordyk@avu.ca,250-385-2712",https://www.control4.com/dealer/atlasaudiovideounlimited1-v8v3m2/victoria-bc/
Canada,Antai SmartHome Inc,5739 Collingwood St V6N 4K6 Vancouver BC,"leo.fang@gmail.com,778-708-8377",https://www.control4.com/dealer/antaismarthomeinc2-v6n4k6/vancouver-bc/
Canada,Alpine Electric Ltd.,121 Bowser Avenue V7P 3H1 North Vancouver BC,"control4dealerbc@awse.ca,604-632-1665",https://www.control4.com/dealer/alpineelectricltd2-v7p3h1/northvancouver-bc/
Canada,Alpha Security Systems Ltd.,#115-9547 152nd St V3R 5Y5 Surrey BC,"kevinb@alphasecure.com,604-583-2542",https://www.control4.com/dealer/alphasecuritysystemsltd1-v3r5y5/surrey-bc/
Canada,Allfine Automation,10-167 Applewood Crescent L4K 4K7 Concord ON,"info@allfineautomation.com,416-855-0101",https://www.control4.com/dealer/allfineautomation6-l4k4k7/concord-on/
Canada,Aldergrove AvU,27276 Fraser Hwy V4W 3P8 Aldergrove BC,"aldergroveavu@gmail.com,604-381-1777",https://www.control4.com/dealer/aldergroveavu2-v4w3p8/aldergrove-bc/
Canada,Adrenalin Audio,4415 97 St. T6E 6W6 Edmonton AB,"treve@adrenalinaudio.com,780-430-9405",https://www.control4.com/dealer/adrenalinaudio1-t6e6w6/edmonton-ab/
Canada,Abbassi Electric Inc.,75 Nymark Ave. M2J 2H1 North York ON,"mtzabbassi@yahoo.com,416-876-2561",https://www.control4.com/dealer/abbassielectricinc2-m2j2h1/northyork-on/
Canada,AVI Design,33 Lombard ST. Apt 2102 M5C 3H8 Toronto ON,"mhensrud@me.com,514-426-7272",https://www.control4.com/dealer/avidesign3-m5c3h8/toronto-on/
Canada,AVI Design,204 Brunswick Boul H9R 5P9 Pointe-Claire QC,"mhensrud@me.com,514-426-7272",https://www.control4.com/dealer/avidesign1-h9r5p9/pointeclaire-qc/
Canada,AV Integrators,990 Pond Mills Rd N6N 1A2 London ON,"jamie@avintegratorslimited.com,226-448-6319",https://www.control4.com/dealer/avintegrators7-n6n1a2/london-on/
Canada,ASD,4496 Hwy # 7 L3R 1M3 Unionville ON,"tom@audiosounddesign.ca,905-305-8888",https://www.control4.com/dealer/asd1-l3r1m3/unionville-on/
Canada,AITC Security o/a House Dimensions,10-2018 Mallard Rd N6H 5L8 London ON,"admin@aitcsecurity.com,519-473-4238",https://www.control4.com/dealer/aitcsecurityoahousedimensions2-n6h5l8/london-on/
Canada,ACE Integrated Systems Ltd,314 East 5th Avenue V5T 1H4 Vancouver BC,"info@aceintegratedsystems.ca,604-565-1110",https://www.control4.com/dealer/aceintegratedsystemsltd1-v5t1h4/vancouver-bc/
Canada,Simply Sound Solutions - Dark Tools,"4 Carlaw Avenue, Unit # 7 M4M 2R5 Toronto ON","info@simplysoundsolutions.com,647-872-1012",https://www.control4.com/dealer/simplysoundsolutionsdarktools4-m4m2r5/toronto-on/
Canada,A Few Good Men,1300-33 Bloor Street East M4W 3H1 Toronto ON,"altaf.dhalla@gmail.com,416-230-9404",https://www.control4.com/dealer/afewgoodmen2-m4w3h1/toronto-on/
Canada,Yana Imaginative Audio Video Solutions,1872 Marine Drive V7V 1J6 West Vancouver BC,"scott_lang@shaw.ca,604-922-0107",https://www.control4.com/dealer/yanaimaginativeaudiovideosolutions1-v7v1j6/westvancouver-bc/
Canada,Wired Up Technologies Inc.,3134 Munn Rd V9E 1C8 Victoria BC,"solutions@wiredupinstall.com,250-885-5555",https://www.control4.com/dealer/wireduptechnologiesinc2-v9e1c8/victoria-bc/
Canada,True Home Cinema Xperience,13115-156 Street T5V 1V2 Edmonton AB,"info@thcx.ca,780-486-9499",https://www.control4.com/dealer/truehomecinemaxperience1-t5v1v2/edmonton-ab/
Canada,Trinity Electronics Environments Inc.,203-304 Main St. South Suite #434 T4B 3C3 Airdrie AB,"generaltrinity@me.com,403-614-1193",https://www.control4.com/dealer/trinityelectronicsenvironmentsinc1-t4b3c3/airdrie-ab/
